2016-04-29-21:10,71.26
2016-05-02-19:00,63.95
2016-05-02-19:05,63.95
2016-05-02-19:10,63.95
2016-05-02-19:15,63.95
2016-05-02-19:20,63.95
2016-05-02-19:25,63.95
2016-05-02-19:30,63.95
2016-05-02-19:35,63.95
2016-05-02-19:40,63.95
2016-05-02-19:45,63.95
2016-05-02-19:50,63.95
2016-05-02-19:55,63.95
2016-05-02-20:00,63.95
2016-05-02-20:05,63.95
2016-05-02-20:10,63.95
2016-05-02-20:15,63.95
2016-05-02-20:20,64.06
2016-05-02-20:25,63.95
2016-05-02-20:30,64.06
2016-05-02-20:35,63.95
2016-05-02-20:40,63.95
2016-05-02-20:45,64.06
2016-05-02-20:50,63.95
2016-05-02-20:55,64.06
2016-05-02-21:00,64.06
2016-05-02-21:05,64.06
2016-05-02-21:10,64.06
2016-05-02-21:15,64.06
2016-05-02-21:20,64.06
2016-05-02-21:25,64.06
2016-05-02-21:30,64.06
2016-05-02-21:35,64.06
2016-05-02-21:40,64.06
2016-05-02-21:45,64.06
2016-05-02-21:50,64.29
2016-05-02-21:55,64.06
2016-05-02-22:00,64.06
2016-05-02-22:05,64.06
2016-05-02-22:10,64.06
2016-05-02-22:15,64.06
2016-05-02-22:20,64.06
2016-05-02-22:25,64.06
2016-05-02-22:30,64.06
2016-05-02-22:35,64.06
2016-05-02-22:40,64.06
2016-05-02-22:45,64.06
2016-05-02-22:50,64.06
2016-05-02-22:55,64.18
2016-05-02-23:00,64.06
2016-05-02-23:05,64.06
2016-05-02-23:10,64.06
2016-05-02-23:15,64.06
2016-05-02-23:20,64.06
2016-05-02-23:25,64.06
2016-05-02-23:30,64.06
2016-05-02-23:35,64.06
2016-05-02-23:40,64.06
2016-05-02-23:45,64.06
2016-05-02-23:50,64.06
2016-05-02-23:55,64.06
2016-05-03-00:00,64.06
2016-05-03-00:05,64.06
2016-05-03-00:10,64.06
2016-05-03-00:15,64.06
2016-05-03-00:20,64.06
2016-05-03-00:25,64.06
2016-05-03-00:30,64.18
2016-05-03-00:35,64.06
2016-05-03-00:40,64.18
2016-05-03-00:45,64.06
2016-05-03-00:50,64.06
2016-05-03-00:55,64.06
2016-05-03-01:00,64.06
2016-05-03-01:05,64.18
2016-05-03-01:10,64.18
2016-05-03-01:15,64.06
2016-05-03-01:20,64.06
2016-05-03-01:25,64.06
2016-05-03-01:30,64.18
2016-05-03-01:35,64.06
2016-05-03-01:40,64.18
2016-05-03-01:45,64.06
2016-05-03-01:50,64.06
2016-05-03-01:55,64.06
2016-05-03-02:00,64.06
2016-05-03-02:05,64.06
2016-05-03-02:10,64.06
2016-05-03-02:15,64.06
2016-05-03-02:20,64.06
2016-05-03-02:25,64.06
2016-05-03-02:30,64.06
2016-05-03-02:35,64.06
2016-05-03-02:40,64.06
2016-05-03-02:45,64.06
2016-05-03-02:50,64.06
2016-05-03-02:55,64.06
2016-05-03-03:00,64.06
2016-05-03-03:05,64.06
2016-05-03-03:10,64.06
2016-05-03-03:15,64.06
2016-05-03-03:20,64.06
2016-05-03-03:25,64.06
2016-05-03-03:30,64.06
2016-05-03-03:35,64.06
2016-05-03-03:40,64.06
2016-05-03-03:45,64.06
2016-05-03-03:50,64.06
2016-05-03-03:55,64.06
2016-05-03-04:00,64.06
2016-05-03-04:05,64.06
2016-05-03-04:10,64.06
2016-05-03-04:15,64.06
2016-05-03-04:20,64.06
2016-05-03-04:25,64.06
2016-05-03-04:30,64.06
2016-05-03-04:35,64.06
2016-05-03-04:40,64.06
2016-05-03-04:45,64.06
2016-05-03-04:50,64.06
2016-05-03-04:55,63.95
2016-05-03-05:00,64.06
2016-05-03-05:05,63.95
2016-05-03-05:10,63.95
2016-05-03-05:15,63.95
2016-05-03-05:20,63.95
2016-05-03-05:25,63.95
2016-05-03-05:30,63.95
2016-05-03-05:35,63.95
2016-05-03-05:40,63.95
2016-05-03-05:45,63.95
2016-05-03-05:50,63.95
2016-05-03-05:55,63.95
2016-05-03-06:00,63.95
2016-05-03-06:05,63.95
2016-05-03-06:10,63.95
2016-05-03-06:15,63.95
2016-05-03-06:20,63.95
2016-05-03-06:25,63.95
2016-05-03-06:30,63.95
2016-05-03-06:35,63.95
2016-05-03-06:40,63.95
2016-05-03-06:45,63.95
2016-05-03-06:50,63.95
2016-05-03-06:55,63.95
2016-05-03-07:00,63.95
2016-05-03-07:05,63.95
2016-05-03-07:10,63.95
2016-05-03-07:15,63.95
2016-05-03-07:20,63.95
2016-05-03-07:25,63.95
2016-05-03-07:30,63.95
2016-05-03-07:35,63.95
2016-05-03-07:40,63.95
2016-05-03-07:45,63.95
2016-05-03-07:50,63.95
2016-05-03-07:55,63.95
2016-05-03-08:00,63.95
2016-05-03-08:05,63.95
2016-05-03-08:10,63.95
2016-05-03-08:15,63.95
2016-05-03-08:20,63.95
2016-05-03-08:25,63.95
2016-05-03-08:30,64.18
2016-05-03-08:35,64.18
2016-05-03-08:40,64.18
2016-05-03-08:45,64.18
2016-05-03-08:50,64.18
2016-05-03-08:55,64.18
2016-05-03-09:00,64.18
2016-05-03-09:05,64.18
2016-05-03-09:10,64.18
2016-05-03-09:15,64.18
2016-05-03-09:20,64.18
2016-05-03-09:25,64.18
2016-05-03-09:30,64.18
2016-05-03-09:35,64.18
2016-05-03-09:40,64.18
2016-05-03-09:45,64.18
2016-05-03-09:50,64.18
2016-05-03-09:55,64.18
2016-05-03-10:00,64.18
2016-05-03-10:05,64.18
2016-05-03-10:10,64.18
2016-05-03-10:15,64.18
2016-05-03-10:20,64.18
2016-05-03-10:25,64.18
2016-05-03-10:30,64.18
2016-05-03-10:35,64.29
2016-05-03-10:40,64.29
2016-05-03-10:45,64.29
2016-05-03-10:50,64.29
2016-05-03-10:55,64.29
2016-05-03-11:00,64.29
2016-05-03-11:05,64.29
2016-05-03-11:10,64.29
2016-05-03-11:15,64.40
2016-05-03-11:20,64.29
2016-05-03-11:25,64.29
2016-05-03-11:30,64.29
2016-05-03-11:35,64.29
2016-05-03-11:40,64.29
2016-05-03-11:45,64.29
2016-05-03-11:50,64.29
2016-05-03-11:55,64.29
2016-05-03-12:00,64.29
2016-05-03-12:05,64.29
2016-05-03-12:10,64.29
2016-05-03-12:15,64.29
2016-05-03-12:20,64.29
2016-05-03-12:25,64.29
2016-05-03-12:30,64.40
2016-05-03-12:35,64.40
2016-05-03-12:40,64.40
2016-05-03-12:45,64.40
2016-05-03-12:50,64.40
2016-05-03-12:55,64.40
2016-05-03-13:00,64.40
2016-05-03-13:05,64.40
2016-05-03-13:10,64.40
2016-05-03-13:15,64.40
2016-05-03-13:20,64.40
2016-05-03-13:25,64.40
2016-05-03-13:30,64.40
2016-05-03-13:35,64.40
2016-05-03-13:40,64.40
2016-05-03-13:45,64.40
2016-05-03-13:50,64.40
2016-05-03-13:55,64.40
2016-05-03-14:00,64.40
2016-05-03-14:05,64.51
2016-05-03-14:10,64.51
2016-05-03-14:15,64.51
2016-05-03-14:20,64.51
2016-05-03-14:25,64.51
2016-05-03-14:30,64.51
2016-05-03-14:35,64.51
2016-05-03-14:40,64.51
2016-05-03-14:45,64.51
2016-05-03-14:50,64.51
2016-05-03-14:55,64.51
2016-05-03-15:00,64.51
2016-05-03-15:05,64.51
2016-05-03-15:10,64.51
2016-05-03-15:15,64.51
2016-05-03-15:20,64.51
2016-05-03-15:25,64.51
2016-05-03-15:30,64.51
2016-05-03-15:35,64.51
2016-05-03-15:40,64.62
2016-05-03-15:45,64.62
2016-05-03-15:50,64.62
2016-05-03-15:55,64.62
2016-05-03-16:00,64.62
2016-05-03-16:05,64.62
2016-05-03-16:10,64.62
2016-05-03-16:15,64.62
2016-05-03-16:20,64.62
2016-05-03-16:25,64.62
2016-05-03-16:30,64.62
2016-05-03-16:35,64.62
2016-05-03-16:40,64.62
2016-05-03-16:45,64.62
2016-05-03-16:50,64.62
2016-05-03-16:55,64.62
2016-05-03-17:00,64.62
2016-05-03-17:05,64.62
2016-05-03-17:10,64.74
2016-05-03-17:15,64.74
2016-05-03-17:20,64.74
2016-05-03-17:25,64.74
2016-05-03-17:30,64.74
2016-05-03-17:35,64.74
2016-05-03-17:40,64.74
2016-05-03-17:45,64.74
2016-05-03-17:50,64.74
2016-05-03-17:55,64.74
2016-05-03-18:00,64.74
2016-05-03-18:05,64.74
2016-05-03-18:10,64.74
2016-05-03-18:15,64.74
2016-05-03-18:20,64.74
2016-05-03-18:25,64.74
2016-05-03-18:30,64.74
2016-05-03-18:35,64.74
2016-05-03-18:40,64.74
2016-05-03-18:45,64.85
2016-05-03-18:50,64.74
2016-05-03-18:55,64.85
2016-05-03-19:00,64.85
2016-05-03-19:05,64.85
2016-05-03-19:10,64.85
2016-05-03-19:15,64.85
2016-05-03-19:20,64.85
2016-05-03-19:25,64.85
2016-05-03-19:30,64.85
2016-05-03-19:35,64.85
2016-05-03-19:40,64.85
2016-05-03-19:45,64.85
2016-05-03-19:50,64.85
2016-05-03-19:55,64.85
2016-05-03-20:00,64.85
2016-05-03-20:05,64.85
2016-05-03-20:10,64.85
2016-05-03-20:15,64.85
2016-05-03-20:20,64.96
2016-05-03-20:25,64.96
2016-05-03-20:30,64.96
2016-05-03-20:35,64.96
2016-05-03-20:40,64.96
2016-05-03-20:45,64.96
2016-05-03-20:50,64.96
2016-05-03-20:55,64.96
2016-05-03-21:00,64.96
2016-05-03-21:05,64.96
2016-05-03-21:10,65.08
2016-05-03-21:15,64.96
2016-05-03-21:20,64.96
2016-05-03-21:25,64.96
2016-05-03-21:30,64.96
2016-05-03-21:35,64.96
2016-05-03-21:40,64.96
2016-05-03-21:45,65.08
2016-05-03-21:50,65.08
2016-05-03-21:55,65.08
2016-05-03-22:00,65.08
2016-05-03-22:05,65.08
2016-05-03-22:10,65.08
2016-05-03-22:15,65.08
2016-05-03-22:20,65.08
2016-05-03-22:25,65.08
2016-05-03-22:30,65.08
2016-05-03-22:35,65.08
2016-05-03-22:40,65.08
2016-05-03-22:45,65.08
2016-05-03-22:50,65.08
2016-05-03-22:55,65.08
2016-05-03-23:00,65.08
2016-05-03-23:05,65.08
2016-05-03-23:10,65.08
2016-05-03-23:15,65.08
2016-05-03-23:20,65.08
2016-05-03-23:25,65.19
2016-05-03-23:30,65.19
2016-05-03-23:35,65.19
2016-05-03-23:40,65.19
2016-05-03-23:45,65.19
2016-05-03-23:50,65.19
2016-05-03-23:55,65.19
2016-05-04-00:00,65.19
2016-05-04-00:05,65.19
2016-05-04-00:10,65.19
2016-05-04-00:15,65.19
2016-05-04-00:20,65.19
2016-05-04-00:25,65.19
2016-05-04-00:30,65.19
2016-05-04-00:35,65.19
2016-05-04-00:40,65.19
2016-05-04-00:45,65.19
2016-05-04-00:50,65.19
2016-05-04-00:55,65.30
2016-05-04-01:00,65.19
2016-05-04-01:05,65.19
2016-05-04-01:10,65.30
2016-05-04-01:15,65.30
2016-05-04-01:20,65.30
2016-05-04-01:25,65.30
2016-05-04-01:30,65.30
2016-05-04-01:35,65.30
2016-05-04-01:40,65.30
2016-05-04-01:45,65.30
2016-05-04-01:50,65.30
2016-05-04-01:55,65.30
2016-05-04-02:00,65.30
2016-05-04-02:05,65.30
2016-05-04-02:10,65.30
2016-05-04-02:15,65.30
2016-05-04-02:20,65.30
2016-05-04-02:25,65.30
2016-05-04-02:30,65.30
2016-05-04-02:35,65.30
2016-05-04-02:40,65.30
2016-05-04-02:45,65.30
2016-05-04-02:50,65.30
2016-05-04-02:55,65.30
2016-05-04-03:00,65.30
2016-05-04-03:05,65.41
2016-05-04-03:10,65.30
2016-05-04-03:15,65.41
2016-05-04-03:20,65.41
2016-05-04-03:25,65.41
2016-05-04-03:30,65.30
2016-05-04-03:35,65.41
2016-05-04-03:40,65.41
2016-05-04-03:45,65.41
2016-05-04-03:50,65.41
2016-05-04-03:55,65.41
2016-05-04-04:00,65.41
2016-05-04-04:05,65.41
2016-05-04-04:10,65.41
2016-05-04-04:15,65.41
2016-05-04-04:20,65.41
2016-05-04-04:25,65.41
2016-05-04-04:30,65.41
2016-05-04-04:35,65.41
2016-05-04-04:40,65.41
2016-05-04-04:45,65.41
2016-05-04-04:50,65.41
2016-05-04-04:55,65.41
2016-05-04-05:00,65.41
2016-05-04-05:05,65.41
2016-05-04-05:10,65.41
2016-05-04-05:15,65.41
2016-05-04-05:20,65.41
2016-05-04-05:25,65.53
2016-05-04-05:30,65.53
2016-05-04-05:35,65.41
2016-05-04-05:40,65.53
2016-05-04-05:45,65.53
2016-05-04-05:50,65.53
2016-05-04-05:55,65.53
2016-05-04-06:00,65.53
2016-05-04-06:05,65.53
2016-05-04-06:10,65.53
2016-05-04-06:15,65.53
2016-05-04-06:20,65.53
2016-05-04-06:25,65.53
2016-05-04-06:30,65.53
2016-05-04-06:35,65.53
2016-05-04-06:40,65.53
2016-05-04-06:45,65.53
2016-05-04-06:50,65.53
2016-05-04-06:55,65.53
2016-05-04-07:00,65.53
2016-05-04-07:05,65.53
2016-05-04-07:10,65.53
2016-05-04-07:15,65.53
2016-05-04-07:20,65.53
2016-05-04-07:25,65.53
2016-05-04-07:30,65.53
2016-05-04-07:35,65.53
2016-05-04-07:40,65.53
2016-05-04-07:45,65.53
2016-05-04-07:50,65.53
2016-05-04-07:55,65.53
2016-05-04-08:00,65.53
2016-05-04-08:05,65.64
2016-05-04-08:10,65.53
2016-05-04-08:15,65.64
2016-05-04-08:20,65.64
2016-05-04-08:25,65.64
2016-05-04-08:30,65.64
2016-05-04-08:35,65.64
2016-05-04-08:40,65.64
2016-05-04-08:45,65.64
2016-05-04-08:50,65.64
2016-05-04-08:55,65.64
2016-05-04-09:00,65.64
2016-05-04-09:05,65.64
2016-05-04-09:10,65.64
2016-05-04-09:15,65.64
2016-05-04-09:20,65.64
2016-05-04-09:25,65.75
2016-05-04-09:30,65.64
2016-05-04-09:35,65.64
2016-05-04-09:40,65.64
2016-05-04-09:45,65.64
2016-05-04-09:50,65.64
2016-05-04-09:55,65.64
2016-05-04-10:00,65.64
2016-05-04-10:05,65.64
2016-05-04-10:10,65.64
2016-05-04-10:15,65.64
2016-05-04-10:20,65.64
2016-05-04-10:25,65.64
2016-05-04-10:30,65.64
2016-05-04-10:35,65.64
2016-05-04-10:40,65.64
2016-05-04-10:45,65.64
2016-05-04-10:50,65.64
2016-05-04-10:55,65.64
2016-05-04-11:00,65.64
2016-05-04-11:05,65.64
2016-05-04-11:10,65.64
2016-05-04-11:15,65.75
2016-05-04-11:20,65.75
2016-05-04-11:25,65.75
2016-05-04-11:30,65.75
2016-05-04-11:35,65.75
2016-05-04-11:40,65.75
2016-05-04-11:45,65.75
2016-05-04-11:50,65.75
2016-05-04-11:55,65.75
2016-05-04-12:00,65.75
2016-05-04-12:05,65.75
2016-05-04-12:10,65.75
2016-05-04-12:15,65.75
2016-05-04-12:20,65.75
2016-05-04-12:25,65.75
2016-05-04-12:30,65.75
2016-05-04-12:35,65.75
2016-05-04-12:40,65.75
2016-05-04-12:45,65.75
2016-05-04-12:50,65.75
2016-05-04-12:55,65.75
2016-05-04-13:00,65.75
2016-05-04-13:05,65.75
2016-05-04-13:10,65.86
2016-05-04-13:15,65.86
2016-05-04-13:20,65.86
2016-05-04-13:25,65.86
2016-05-04-13:30,65.86
2016-05-04-13:35,65.86
2016-05-04-13:40,65.86
2016-05-04-13:45,65.86
2016-05-04-13:50,65.86
2016-05-04-13:55,65.86
2016-05-04-14:00,65.86
2016-05-04-14:05,65.86
2016-05-04-14:10,65.86
2016-05-04-14:15,65.86
2016-05-04-14:20,65.86
2016-05-04-14:25,65.86
2016-05-04-14:30,65.86
2016-05-04-14:35,65.86
2016-05-04-14:40,65.86
2016-05-04-14:45,65.86
2016-05-04-14:50,65.86
2016-05-04-14:55,65.86
2016-05-04-15:00,65.97
2016-05-04-15:05,65.97
2016-05-04-15:10,65.97
2016-05-04-15:15,65.97
2016-05-04-15:20,65.97
2016-05-04-15:25,65.97
2016-05-04-15:30,65.97
2016-05-04-15:35,65.97
2016-05-04-15:40,65.97
2016-05-04-15:45,65.97
2016-05-04-15:50,65.97
2016-05-04-15:55,65.97
2016-05-04-16:00,65.97
2016-05-04-16:05,65.97
2016-05-04-16:10,65.97
2016-05-04-16:15,65.97
2016-05-04-16:20,65.97
2016-05-04-16:25,65.97
2016-05-04-16:30,65.97
2016-05-04-16:35,65.97
2016-05-04-16:40,65.97
2016-05-04-16:45,65.97
2016-05-04-16:50,65.97
2016-05-04-16:55,66.09
2016-05-04-17:00,66.09
2016-05-04-17:05,66.09
2016-05-04-17:10,66.09
2016-05-04-17:15,66.09
2016-05-04-17:20,66.09
2016-05-04-17:25,66.09
2016-05-04-17:30,66.09
2016-05-04-17:35,66.09
2016-05-04-17:40,66.09
2016-05-04-17:45,66.09
2016-05-04-17:50,66.09
2016-05-04-17:55,66.09
2016-05-04-18:00,66.09
2016-05-04-18:05,66.09
2016-05-04-18:10,66.09
2016-05-04-18:15,66.09
2016-05-04-18:20,66.09
2016-05-04-18:25,66.09
2016-05-04-18:30,66.09
2016-05-04-18:35,66.20
2016-05-04-18:40,66.09
2016-05-04-18:45,66.20
2016-05-04-18:50,66.20
2016-05-04-18:55,66.20
2016-05-04-19:00,66.20
2016-05-04-19:05,66.20
2016-05-04-19:10,66.20
2016-05-04-19:15,66.20
2016-05-04-19:20,66.20
2016-05-04-19:25,66.20
2016-05-04-19:30,66.20
2016-05-04-19:35,66.20
2016-05-04-19:40,66.20
2016-05-04-19:45,66.20
2016-05-04-19:50,66.20
2016-05-04-19:55,66.20
2016-05-04-20:00,66.20
2016-05-04-20:05,66.20
2016-05-04-20:10,66.20
2016-05-04-20:15,66.20
2016-05-04-20:20,66.20
2016-05-04-20:25,66.20
2016-05-04-20:30,66.20
2016-05-04-20:35,66.20
2016-05-04-20:40,66.31
2016-05-04-20:45,66.31
2016-05-04-20:50,66.31
2016-05-04-20:55,66.31
2016-05-04-21:00,66.31
2016-05-04-21:05,66.31
2016-05-04-21:10,66.31
2016-05-04-21:15,66.31
2016-05-04-21:20,66.54
2016-05-04-21:25,66.31
2016-05-04-21:30,66.31
2016-05-04-21:35,66.31
2016-05-04-21:40,66.31
2016-05-04-21:45,66.43
2016-05-04-21:50,66.43
2016-05-04-21:55,66.43
2016-05-04-22:00,66.43
2016-05-04-22:05,66.43
2016-05-04-22:10,66.43
2016-05-04-22:15,66.43
2016-05-04-22:20,66.43
2016-05-04-22:25,66.43
2016-05-04-22:30,66.43
2016-05-04-22:35,66.43
2016-05-04-22:40,66.43
2016-05-04-22:45,66.43
2016-05-04-22:50,66.43
2016-05-04-22:55,66.43
2016-05-04-23:00,66.43
2016-05-04-23:05,66.43
2016-05-04-23:10,66.43
2016-05-04-23:15,66.43
2016-05-04-23:20,66.43
2016-05-04-23:25,66.43
2016-05-04-23:30,66.43
2016-05-04-23:35,66.43
2016-05-04-23:40,66.43
2016-05-04-23:45,66.43
2016-05-04-23:50,66.43
2016-05-04-23:55,66.43
2016-05-05-00:00,66.43
2016-05-05-00:05,66.43
2016-05-05-00:10,66.43
2016-05-05-00:15,66.43
2016-05-05-00:20,66.43
2016-05-05-00:25,66.43
2016-05-05-00:30,66.43
2016-05-05-00:35,66.43
2016-05-05-00:40,66.43
2016-05-05-00:45,66.54
2016-05-05-00:50,66.54
2016-05-05-00:55,66.54
2016-05-05-01:00,66.54
2016-05-05-01:05,66.54
2016-05-05-01:10,66.54
2016-05-05-01:15,66.54
2016-05-05-01:20,66.54
2016-05-05-01:25,66.54
2016-05-05-01:30,66.54
2016-05-05-01:35,66.54
2016-05-05-01:40,66.54
2016-05-05-01:45,66.54
2016-05-05-01:50,66.54
2016-05-05-01:55,66.54
2016-05-05-02:00,66.54
2016-05-05-02:05,66.54
2016-05-05-02:10,66.54
2016-05-05-02:15,66.54
2016-05-05-02:20,66.54
2016-05-05-02:25,66.54
2016-05-05-02:30,66.54
2016-05-05-02:35,66.54
2016-05-05-02:40,66.54
2016-05-05-02:45,66.54
2016-05-05-02:50,66.54
2016-05-05-02:55,66.54
2016-05-05-03:00,66.54
2016-05-05-03:05,66.54
2016-05-05-03:10,66.54
2016-05-05-03:15,66.54
2016-05-05-03:20,66.54
2016-05-05-03:25,66.54
2016-05-05-03:30,66.54
2016-05-05-03:35,66.54
2016-05-05-03:40,66.54
2016-05-05-03:45,66.54
2016-05-05-03:50,66.54
2016-05-05-03:55,66.54
2016-05-05-04:00,66.54
2016-05-05-04:05,66.54
2016-05-05-04:10,66.54
2016-05-05-04:15,66.54
2016-05-05-04:20,66.54
2016-05-05-04:25,66.54
2016-05-05-04:30,66.54
2016-05-05-04:35,66.54
2016-05-05-04:40,66.54
2016-05-05-04:45,66.54
2016-05-05-04:50,66.54
2016-05-05-04:55,66.54
2016-05-05-05:00,66.54
2016-05-05-05:05,66.54
2016-05-05-05:10,66.54
2016-05-05-05:15,66.54
2016-05-05-05:20,66.54
2016-05-05-05:25,66.54
2016-05-05-05:30,66.54
2016-05-05-05:35,66.54
2016-05-05-05:40,66.54
2016-05-05-05:45,66.54
2016-05-05-05:50,66.54
2016-05-05-05:55,66.54
2016-05-05-06:00,66.54
2016-05-05-06:05,66.54
2016-05-05-06:10,66.54
2016-05-05-06:15,66.54
2016-05-05-06:20,66.54
2016-05-05-06:25,66.54
2016-05-05-06:30,66.54
2016-05-05-06:35,66.54
2016-05-05-06:40,66.54
2016-05-05-06:45,66.54
2016-05-05-06:50,66.54
2016-05-05-06:55,66.54
2016-05-05-07:00,66.54
2016-05-05-07:05,66.54
2016-05-05-07:10,66.43
2016-05-05-07:15,66.43
2016-05-05-07:20,66.43
2016-05-05-07:25,66.43
2016-05-05-07:30,66.43
2016-05-05-07:35,66.43
2016-05-05-07:40,66.43
2016-05-05-07:45,66.43
2016-05-05-07:50,66.43
2016-05-05-07:55,66.43
2016-05-05-08:00,66.43
2016-05-05-08:05,66.43
2016-05-05-08:10,66.43
2016-05-05-08:15,66.43
2016-05-05-08:20,66.43
2016-05-05-08:25,66.43
2016-05-05-08:30,66.43
2016-05-05-08:35,66.43
2016-05-05-08:40,66.43
2016-05-05-08:45,66.43
2016-05-05-08:50,66.43
2016-05-05-08:55,66.43
2016-05-05-09:00,66.43
2016-05-05-09:05,66.43
2016-05-05-09:10,66.43
2016-05-05-09:15,66.43
2016-05-05-09:20,66.43
2016-05-05-09:25,66.43
2016-05-05-09:30,66.43
2016-05-05-09:35,66.43
2016-05-05-09:40,66.43
2016-05-05-09:45,66.43
2016-05-05-09:50,66.43
2016-05-05-09:55,66.43
2016-05-05-10:00,66.43
2016-05-05-10:05,66.43
2016-05-05-10:10,66.43
2016-05-05-10:15,66.31
2016-05-05-10:20,66.31
2016-05-05-10:25,66.31
2016-05-05-10:30,66.31
2016-05-05-10:35,66.31
2016-05-05-10:40,66.31
2016-05-05-10:45,66.31
2016-05-05-10:50,66.31
2016-05-05-10:55,66.31
2016-05-05-11:00,66.31
2016-05-05-11:05,66.31
2016-05-05-11:10,66.31
2016-05-05-11:15,66.31
2016-05-05-11:20,66.31
2016-05-05-11:25,66.31
2016-05-05-11:30,66.31
2016-05-05-11:35,66.31
2016-05-05-11:40,66.31
2016-05-05-11:45,66.31
2016-05-05-11:50,66.31
2016-05-05-11:55,66.31
2016-05-05-12:00,66.20
2016-05-05-12:05,66.20
2016-05-05-12:10,66.20
2016-05-05-12:15,66.20
2016-05-05-12:20,66.20
2016-05-05-12:25,66.20
2016-05-05-12:30,66.20
2016-05-05-12:35,66.20
2016-05-05-12:40,66.20
2016-05-05-12:45,66.20
2016-05-05-12:50,66.20
2016-05-05-12:55,66.20
2016-05-05-13:00,66.20
2016-05-05-13:05,66.20
2016-05-05-13:10,66.09
2016-05-05-13:15,66.09
2016-05-05-13:20,66.09
2016-05-05-13:25,66.09
2016-05-05-13:30,66.09
2016-05-05-13:35,66.09
2016-05-05-13:40,66.09
2016-05-05-13:45,66.09
2016-05-05-13:50,66.09
2016-05-05-13:55,66.09
2016-05-05-14:00,66.09
2016-05-05-14:05,66.09
2016-05-05-14:10,65.97
2016-05-05-14:15,65.97
2016-05-05-14:20,65.97
2016-05-05-14:25,65.97
2016-05-05-14:30,65.97
2016-05-05-14:35,65.97
2016-05-05-14:40,65.97
2016-05-05-14:45,65.97
2016-05-05-14:50,65.97
2016-05-05-14:55,65.97
2016-05-05-15:00,65.86
2016-05-05-15:05,65.97
2016-05-05-15:10,65.97
2016-05-05-15:15,65.86
2016-05-05-15:20,65.86
2016-05-05-15:25,65.86
2016-05-05-15:30,65.86
2016-05-05-15:35,65.86
2016-05-05-15:40,65.86
2016-05-05-15:45,65.86
2016-05-05-15:50,65.86
2016-05-05-15:55,65.86
2016-05-05-16:00,65.86
2016-05-05-16:05,65.75
2016-05-05-16:10,65.75
2016-05-05-16:15,65.75
2016-05-05-16:20,65.75
2016-05-05-16:25,65.75
2016-05-05-16:30,65.75
2016-05-05-16:35,65.75
2016-05-05-16:40,65.75
2016-05-05-16:45,65.75
2016-05-05-16:50,65.64
